"Pop","Date","Time","Plant_ID","Loc","Year","L_area","L_weight","Trichomes","Conc","herb_p","Leaves","fl_m","fl_h","Height","SLA"
"HIX",2023-06-29,"Mid","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.35,20,NA,NA,15,187.991803278689
"HIX",2023-07-03,"Mid","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.05,NA,NA,NA,NA,187.991803278689
"HIX",2023-07-10,"Mid","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.02,NA,NA,NA,NA,187.991803278689
"HIX",2023-07-17,"Late","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.02,17,NA,2,21,187.991803278689
"HIX",2023-07-28,"Late","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.03,NA,3,NA,NA,187.991803278689
"HIX",2023-08-03,"Late","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.05,24,NA,NA,23,187.991803278689
"HIX",2023-08-07,"Late","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.04,NA,NA,NA,NA,187.991803278689
"HIX",2023-08-15,"Late","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.4,NA,NA,NA,NA,187.991803278689
"HIX",2023-06-20,"Mid","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0,NA,0,0,NA,170.793650793651
"HIX",2023-07-10,"Mid","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.01,NA,NA,1,NA,170.793650793651
"HIX",2023-07-17,"Late","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.07,19,NA,2,22,170.793650793651
"HIX",2023-07-28,"Late","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.02,NA,NA,NA,NA,170.793650793651
"HIX",2023-08-03,"Late","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.4,23,NA,NA,18,170.793650793651
"HIX",2023-08-07,"Late","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.15,NA,NA,NA,NA,170.793650793651
"HIX",2023-08-15,"Late","HIX-3E","Garden","2023",0.807,0.004725,67.5,0.517826105878795,0.15,NA,NA,NA,NA,170.793650793651
"I1",2023-06-05,"Early","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0.65,NA,NA,NA,NA,232.019230769231
"I1",2023-06-20,"Mid","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0,NA,0,0,NA,232.019230769231
"I1",2023-07-28,"Late","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0.03,NA,NA,NA,NA,232.019230769231
"I1",2023-08-03,"Late","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0.01,12,NA,NA,13,232.019230769231
"I1",2023-08-07,"Late","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0.05,NA,NA,NA,NA,232.019230769231
"I1",2023-08-15,"Late","I1-3B","Garden","2023",0.60325,0.0026,54.75,0.737360222668245,0.35,NA,NA,NA,NA,232.019230769231
"I1",2023-06-20,"Mid","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0,NA,0,0,NA,165.555555555556
"I1",2023-07-17,"Late","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0.02,15,NA,NA,11,165.555555555556
"I1",2023-07-28,"Late","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0.04,NA,NA,NA,NA,165.555555555556
"I1",2023-08-03,"Late","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0.02,25,NA,NA,13,165.555555555556
"I1",2023-08-07,"Late","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0.03,NA,NA,NA,NA,165.555555555556
"I1",2023-08-15,"Late","I1-5B","Garden","2023",0.85675,0.005175,87.5,1.15014042425883,0.08,NA,NA,NA,NA,165.555555555556
"I1",2023-05-31,"Early","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.04,11,NA,NA,14,180.954198473282
"I1",2023-06-05,"Early","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.02,NA,NA,NA,NA,180.954198473282
"I1",2023-06-20,"Mid","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.01,NA,0,0,NA,180.954198473282
"I1",2023-06-29,"Mid","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.05,26,NA,NA,19,180.954198473282
"I1",2023-07-03,"Mid","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.02,NA,NA,NA,NA,180.954198473282
"I1",2023-07-10,"Mid","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.02,NA,NA,NA,NA,180.954198473282
"I1",2023-07-17,"Late","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.03,37,NA,NA,20,180.954198473282
"I1",2023-07-28,"Late","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.03,NA,NA,NA,NA,180.954198473282
"I1",2023-08-03,"Late","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.02,45,NA,NA,20,180.954198473282
"I1",2023-08-07,"Late","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.02,NA,NA,NA,NA,180.954198473282
"I1",2023-08-15,"Late","I1-6A","Garden","2023",1.18525,0.00655,54.25,0.353371726948876,0.07,NA,NA,NA,NA,180.954198473282
"I2",2023-05-31,"Early","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.03,8,NA,NA,11,145.460526315789
"I2",2023-06-05,"Early","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.2,NA,NA,NA,NA,145.460526315789
"I2",2023-06-20,"Mid","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.13,NA,0,0,NA,145.460526315789
"I2",2023-06-29,"Mid","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.4,26,NA,NA,18,145.460526315789
"I2",2023-07-03,"Mid","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.03,NA,NA,NA,NA,145.460526315789
"I2",2023-07-10,"Mid","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.01,NA,NA,NA,NA,145.460526315789
"I2",2023-07-17,"Late","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.1,42,NA,NA,20,145.460526315789
"I2",2023-08-03,"Late","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.02,29,NA,NA,21,145.460526315789
"I2",2023-08-07,"Late","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.03,NA,NA,NA,NA,145.460526315789
"I2",2023-08-15,"Late","I2-1A","Garden","2023",1.1055,0.0076,88,0.466644166093799,0.08,NA,NA,NA,NA,145.460526315789
"I2",2023-05-31,"Early","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.15,9,NA,NA,10,212.542372881356
"I2",2023-06-12,"Early","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.3,11,NA,NA,11,212.542372881356
"I2",2023-06-20,"Mid","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.75,NA,0,0,NA,212.542372881356
"I2",2023-07-03,"Mid","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.03,NA,NA,NA,NA,212.542372881356
"I2",2023-07-10,"Mid","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.8,NA,NA,NA,NA,212.542372881356
"I2",2023-07-17,"Late","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.85,25,NA,NA,17,212.542372881356
"I2",2023-07-28,"Late","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.07,NA,NA,NA,NA,212.542372881356
"I2",2023-08-07,"Late","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.02,NA,NA,NA,NA,212.542372881356
"I2",2023-08-15,"Late","I2-1B","Garden","2023",0.9405,0.004425,107.5,0.414534093699451,0.12,NA,NA,NA,NA,212.542372881356
"I2",2023-05-31,"Early","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.05,22,NA,NA,10,192.422680412371
"I2",2023-06-05,"Early","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.03,NA,NA,NA,NA,192.422680412371
"I2",2023-06-20,"Mid","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.07,NA,0,0,NA,192.422680412371
"I2",2023-06-29,"Mid","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.12,42,NA,NA,18,192.422680412371
"I2",2023-07-03,"Mid","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.01,NA,NA,NA,NA,192.422680412371
"I2",2023-07-10,"Mid","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.05,NA,NA,NA,NA,192.422680412371
"I2",2023-07-17,"Late","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.1,37,NA,NA,16,192.422680412371
"I2",2023-07-28,"Late","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.15,NA,NA,NA,NA,192.422680412371
"I2",2023-08-07,"Late","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.02,NA,NA,NA,NA,192.422680412371
"I2",2023-08-15,"Late","I2-7B","Garden","2023",0.93325,0.00485,120,0.596379064252249,0.12,NA,NA,NA,NA,192.422680412371
"I3",2023-06-05,"Early","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.05,NA,NA,NA,NA,191.965065502183
"I3",2023-06-12,"Early","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.5,22,NA,NA,15,191.965065502183
"I3",2023-06-20,"Mid","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.35,NA,0,0,NA,191.965065502183
"I3",2023-06-29,"Mid","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.2,32,NA,2,22,191.965065502183
"I3",2023-07-03,"Mid","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.02,NA,NA,NA,NA,191.965065502183
"I3",2023-07-10,"Mid","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.01,NA,NA,NA,NA,191.965065502183
"I3",2023-07-17,"Late","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.1,59,NA,1,28,191.965065502183
"I3",2023-07-28,"Late","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.02,NA,NA,NA,NA,191.965065502183
"I3",2023-08-03,"Late","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.2,47,NA,NA,28,191.965065502183
"I3",2023-08-07,"Late","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.02,NA,NA,NA,NA,191.965065502183
"I3",2023-08-15,"Late","I3-3C","Garden","2023",1.099,0.005725,106.75,0.513413188787024,0.03,NA,NA,NA,NA,191.965065502183
"I3",2023-05-31,"Early","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.01,8,NA,NA,15,188.585526315789
"I3",2023-06-05,"Early","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.01,NA,NA,NA,NA,188.585526315789
"I3",2023-06-20,"Mid","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.02,NA,0,0,NA,188.585526315789
"I3",2023-06-29,"Mid","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.13,22,NA,NA,23,188.585526315789
"I3",2023-07-03,"Mid","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.1,NA,NA,NA,NA,188.585526315789
"I3",2023-07-10,"Mid","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.05,NA,NA,3,NA,188.585526315789
"I3",2023-07-17,"Late","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.28,36,NA,5,28,188.585526315789
"I3",2023-07-28,"Late","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.03,NA,NA,NA,NA,188.585526315789
"I3",2023-08-03,"Late","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.25,31,NA,NA,28,188.585526315789
"I3",2023-08-07,"Late","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.05,NA,NA,NA,NA,188.585526315789
"I3",2023-08-15,"Late","I3-5C","Garden","2023",1.43325,0.0076,75,0.738700884540487,0.07,NA,NA,NA,NA,188.585526315789
"I3",2023-06-20,"Mid","I3-6C","Garden","2023",1.01275,0.005475,116.25,1.02821534004291,0,NA,0,0,NA,184.977168949772
"I3",2023-08-15,"Late","I3-6C","Garden","2023",1.01275,0.005475,116.25,1.02821534004291,0.12,NA,NA,NA,NA,184.977168949772
"I3",2023-05-31,"Early","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.05,13,NA,NA,7,187.304347826087
"I3",2023-06-12,"Early","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.01,15,NA,NA,7,187.304347826087
"I3",2023-06-29,"Mid","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.95,37,NA,NA,11,187.304347826087
"I3",2023-07-17,"Late","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.9,65,NA,NA,16,187.304347826087
"I3",2023-07-28,"Late","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.01,NA,NA,NA,NA,187.304347826087
"I3",2023-08-03,"Late","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.05,54,NA,NA,19,187.304347826087
"I3",2023-08-07,"Late","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.01,NA,NA,NA,NA,187.304347826087
"I3",2023-08-15,"Late","I3-6D","Garden","2023",0.5385,0.002875,114.25,0.748536576943359,0.07,NA,NA,NA,NA,187.304347826087
"ICH",2023-06-05,"Early","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.01,NA,NA,NA,NA,144.736842105263
"ICH",2023-06-20,"Mid","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.01,NA,0,0,NA,144.736842105263
"ICH",2023-06-29,"Mid","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.02,20,NA,NA,22,144.736842105263
"ICH",2023-07-10,"Mid","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.01,NA,NA,NA,NA,144.736842105263
"ICH",2023-07-17,"Late","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.15,22,NA,NA,21,144.736842105263
"ICH",2023-07-28,"Late","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.2,NA,NA,NA,NA,144.736842105263
"ICH",2023-08-03,"Late","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.03,22,NA,NA,16,144.736842105263
"ICH",2023-08-15,"Late","ICH-3A","Garden","2023",0.825,0.0057,104,1.45230821193402,0.05,NA,NA,NA,NA,144.736842105263
"ICH",2023-05-31,"Early","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.3,18,NA,NA,20,170.984455958549
"ICH",2023-06-05,"Early","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.25,NA,NA,NA,NA,170.984455958549
"ICH",2023-06-12,"Early","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.35,15,NA,NA,17,170.984455958549
"ICH",2023-06-20,"Mid","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.1,NA,0,0,NA,170.984455958549
"ICH",2023-06-29,"Mid","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.3,18,NA,NA,23,170.984455958549
"ICH",2023-07-03,"Mid","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.15,NA,NA,NA,NA,170.984455958549
"ICH",2023-07-10,"Mid","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.3,NA,NA,NA,NA,170.984455958549
"ICH",2023-07-17,"Late","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.2,14,NA,NA,22,170.984455958549
"ICH",2023-07-28,"Late","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.1,NA,NA,NA,NA,170.984455958549
"ICH",2023-08-03,"Late","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.5,17,NA,NA,21,170.984455958549
"ICH",2023-08-07,"Late","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.25,NA,NA,NA,NA,170.984455958549
"ICH",2023-08-15,"Late","ICH-5A","Garden","2023",0.825,0.004825,138.25,0.444007804038184,0.3,NA,NA,NA,NA,170.984455958549
"ICH",2023-06-20,"Mid","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0,NA,0,0,NA,173.254716981132
"ICH",2023-06-29,"Mid","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.01,25,NA,NA,27,173.254716981132
"ICH",2023-07-03,"Mid","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.01,NA,NA,NA,NA,173.254716981132
"ICH",2023-07-28,"Late","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.04,NA,NA,NA,NA,173.254716981132
"ICH",2023-08-03,"Late","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.08,19,NA,NA,35,173.254716981132
"ICH",2023-08-07,"Late","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.1,NA,NA,NA,NA,173.254716981132
"ICH",2023-08-15,"Late","ICH-6A","Garden","2023",0.91825,0.0053,132.75,0.397829284128574,0.65,NA,NA,NA,NA,173.254716981132
"MOR",2023-06-05,"Early","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.01,NA,NA,NA,NA,192.994923857868
"MOR",2023-06-12,"Early","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.03,11,NA,NA,10,192.994923857868
"MOR",2023-06-20,"Mid","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.18,NA,0,0,NA,192.994923857868
"MOR",2023-06-29,"Mid","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.07,14,NA,NA,21,192.994923857868
"MOR",2023-07-03,"Mid","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.02,NA,NA,NA,NA,192.994923857868
"MOR",2023-07-10,"Mid","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.05,NA,NA,NA,NA,192.994923857868
"MOR",2023-07-17,"Late","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.28,28,NA,NA,29,192.994923857868
"MOR",2023-07-28,"Late","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.02,NA,NA,NA,NA,192.994923857868
"MOR",2023-08-07,"Late","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.06,NA,NA,NA,NA,192.994923857868
"MOR",2023-08-15,"Late","MOR-1D","Garden","2023",0.9505,0.004925,136,0.642749109869975,0.15,NA,NA,NA,NA,192.994923857868
"MOR",2023-06-20,"Mid","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0,NA,0,0,NA,182.736842105263
"MOR",2023-06-29,"Mid","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.03,18,NA,NA,21,182.736842105263
"MOR",2023-07-03,"Mid","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.01,NA,NA,NA,NA,182.736842105263
"MOR",2023-07-10,"Mid","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.01,NA,NA,NA,NA,182.736842105263
"MOR",2023-07-28,"Late","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.01,NA,NA,NA,NA,182.736842105263
"MOR",2023-08-07,"Late","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.02,NA,NA,NA,NA,182.736842105263
"MOR",2023-08-15,"Late","MOR-4E","Garden","2023",1.302,0.007125,103.25,0.682646159834306,0.02,NA,NA,NA,NA,182.736842105263
"MOR",2023-06-20,"Mid","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.02,NA,0,0,NA,166.057692307692
"MOR",2023-06-29,"Mid","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.02,28,NA,NA,23,166.057692307692
"MOR",2023-07-10,"Mid","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.01,NA,NA,NA,NA,166.057692307692
"MOR",2023-07-17,"Late","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.2,39,NA,NA,23,166.057692307692
"MOR",2023-07-28,"Late","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.3,NA,NA,NA,NA,166.057692307692
"MOR",2023-08-03,"Late","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.1,32,NA,NA,24,166.057692307692
"MOR",2023-08-07,"Late","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.15,NA,NA,NA,NA,166.057692307692
"MOR",2023-08-15,"Late","MOR-4F","Garden","2023",1.29525,0.0078,115.5,0.632415011311199,0.15,NA,NA,NA,NA,166.057692307692
"MOR",2023-06-05,"Early","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.01,NA,NA,NA,NA,174.87012987013
"MOR",2023-06-12,"Early","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.05,14,NA,NA,19,174.87012987013
"MOR",2023-06-20,"Mid","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.28,NA,0,0,NA,174.87012987013
"MOR",2023-06-29,"Mid","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.15,22,NA,3,34,174.87012987013
"MOR",2023-07-03,"Mid","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.04,NA,NA,1,NA,174.87012987013
"MOR",2023-07-10,"Mid","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.02,NA,NA,NA,NA,174.87012987013
"MOR",2023-07-17,"Late","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.12,37,NA,NA,28,174.87012987013
"MOR",2023-07-28,"Late","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.04,NA,NA,NA,NA,174.87012987013
"MOR",2023-08-03,"Late","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.3,32,NA,NA,25,174.87012987013
"MOR",2023-08-07,"Late","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.07,NA,NA,NA,NA,174.87012987013
"MOR",2023-08-15,"Late","MOR-6A","Garden","2023",1.3465,0.0077,113,0.866358905763551,0.2,NA,NA,NA,NA,174.87012987013
"MOR",2023-05-31,"Early","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.01,10,NA,NA,10,164.856115107914
"MOR",2023-06-05,"Early","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.02,NA,NA,NA,NA,164.856115107914
"MOR",2023-06-20,"Mid","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.01,NA,0,0,NA,164.856115107914
"MOR",2023-06-29,"Mid","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.02,24,NA,NA,24,164.856115107914
"MOR",2023-07-03,"Mid","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.01,NA,NA,NA,NA,164.856115107914
"MOR",2023-07-17,"Late","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.03,47,NA,NA,26,164.856115107914
"MOR",2023-07-28,"Late","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.05,NA,NA,NA,NA,164.856115107914
"MOR",2023-08-03,"Late","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.03,37,NA,NA,27,164.856115107914
"MOR",2023-08-07,"Late","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.03,NA,NA,NA,NA,164.856115107914
"MOR",2023-08-15,"Late","MOR-6C","Garden","2023",1.14575,0.00695,121,0.459288342310555,0.02,NA,NA,NA,NA,164.856115107914
"MOR",2023-06-05,"Early","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.17,NA,NA,NA,NA,161.988950276243
"MOR",2023-06-12,"Early","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.15,29,NA,NA,19,161.988950276243
"MOR",2023-06-20,"Mid","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.2,NA,0,0,NA,161.988950276243
"MOR",2023-06-29,"Mid","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.12,36,NA,NA,22,161.988950276243
"MOR",2023-07-03,"Mid","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.03,NA,NA,NA,NA,161.988950276243
"MOR",2023-07-10,"Mid","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.02,NA,NA,NA,NA,161.988950276243
"MOR",2023-07-17,"Late","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.07,45,NA,NA,23,161.988950276243
"MOR",2023-07-28,"Late","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.02,NA,NA,NA,NA,161.988950276243
"MOR",2023-08-03,"Late","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.01,48,NA,NA,20,161.988950276243
"MOR",2023-08-07,"Late","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.01,NA,NA,NA,NA,161.988950276243
"MOR",2023-08-15,"Late","MOR-6D","Garden","2023",1.466,0.00905,136.25,0.797293880488368,0.2,NA,NA,NA,NA,161.988950276243
"N2",2023-06-20,"Mid","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0,NA,0,0,NA,137.178329571106
"N2",2023-06-29,"Mid","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.05,10,NA,NA,14,137.178329571106
"N2",2023-07-03,"Mid","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.1,NA,NA,NA,NA,137.178329571106
"N2",2023-07-10,"Mid","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.3,NA,NA,NA,NA,137.178329571106
"N2",2023-07-17,"Late","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.07,15,NA,NA,23,137.178329571106
"N2",2023-07-28,"Late","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.1,NA,NA,NA,NA,137.178329571106
"N2",2023-08-07,"Late","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.1,NA,NA,NA,NA,137.178329571106
"N2",2023-08-15,"Late","N2-5A","Garden","2023",1.51925,0.011075,71,0.252118119797786,0.3,NA,NA,NA,NA,137.178329571106
"N2",2023-05-31,"Early","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.07,13,NA,NA,7,158.986486486486
